Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,year,month,day,dayofweek,is_weekend
-1.083166436406213,-1.1461277931928757,-0.2605035853579718,0.0,-1.277794839660269,-1.248508765791683,-0.5959958187307428,2.3928198962458884,-0.5843378233358764,-0.5680928578080782,-1.1904100163644435,-1.2260599613861298,0.6863551198550641,-0.6960020882136152,-0.5621687960694202,-0.9628793301639598,-0.5536765169733653,-0.004969005479044074,-0.63486922226134
-0.9387164571368878,-0.7150709227882398,-0.032812535185162486,0.0,-1.2916095960826972,-1.2978709018907877,-0.6177007086787746,2.3928198962458884,-0.6584119927539855,-0.6069112628062466,-1.241945593090436,-1.151898709238898,0.4537432331567501,-0.7283304857057175,-0.5621687960694202,-0.9628793301639598,-0.5536765169733653,-0.004969005479044074,-0.63486922226134
-0.7942664778675625,-0.7150709227882398,-0.09077025704733213,0.0,-1.2570727050266266,-1.1629477298865678,-0.5395631048658603,2.3928198962458884,-0.4114980946936216,-0.5059834098110088,-1.1299117306426265,-1.193099404876249,0.5565252296048423,-0.7309376145357257,-0.5621687960694202,-0.9628793301639598,-0.5536765169733653,-0.004969005479044074,-0.63486922226134
-0.6498164985982373,-0.44566037878534226,0.29009477233263986,0.0,0.22801361038441612,-0.7877954955333717,-0.2617405135310544,2.3928198962458884,0.008255532008997056,-0.2006119571587506,-0.5518170004119295,-1.2178198222586598,0.6376689110112309,-0.7095591581296581,-0.5621687960694202,-0.9628793301639598,-0.5536765169733653,-0.004969005479044074,-0.63486922226134
-0.5053665193289121,0.25480703562219115,1.0725240174719302,0.0,1.3124719895450379,-0.021036981460611063,0.06817381367902778,1.2413200399434148,0.37862637909954294,0.26003311548618113,0.28171493619977317,-1.1683789874938384,0.518658178281861,-0.7137305642576712,-0.5621687960694202,-0.9628793301639598,-0.5536765169733653,-0.004969005479044074,-0.63486922226134
-0.3609165400595869,0.41645336202392963,1.1470410884375768,0.0,1.4160826627132501,0.17641156293580798,-0.1271701958532577,1.0285631783251294,0.24282373516634279,0.4308340974781221,0.11590481977701511,-1.193099404876249,0.6917646986154901,-0.6334309962934171,-0.5621687960694202,-0.9628793301639598,-0.5536765169733653,-0.004969005479044074,-0.63486922226134
-0.21646656079026166,-0.12236772598186531,0.658540289885004,0.0,1.1881391817431832,-0.26126604380958757,-0.20096682167656554,1.547391314552176,0.2057866504572882,0.07629266516151734,-0.2605289580476248,-1.1683789874938384,0.57275396588612,-0.6725379287435409,-0.5621687960694202,-0.9628793301639598,-0.5536765169733653,-0.004969005479044074,-0.63486922226134
-0.07201658152093647,-0.2301319435830243,0.43498907698806394,0.0,1.0707137521525427,-0.4751686335723749,-0.2747634474998734,1.9579747317102705,0.131712481039179,-0.14109040282822571,-0.6840169581003447,-1.193099404876249,0.5457060720839905,-0.7314590403017274,-0.5621687960694202,-0.9628793301639598,-0.5536765169733653,-0.004969005479044074,-0.63486922226134
0.07243339774838875,-0.1762498347824448,0.6709598017126118,0.0,1.084528508574971,-0.43567892469309105,-0.2356946455934163,1.8571951656805563,0.1687495657482336,-0.04016254983298787,-0.699701698843038,2.0782358287294302,1.0271585817618964,-0.5614742405851894,-0.5621687960694202,-0.9628793301639598,-0.5536765169733653,-0.004969005479044074,-0.63486922226134
0.21688337701771396,-0.014603508380706317,0.8779516655060748,0.0,1.2641203420665388,-0.12305206273209424,-0.05337357002994985,1.3383670294535097,0.37862637909954294,0.31179098881707235,-0.3972102702339524,1.9793541591997874,1.5464781427627836,-0.4405034628728064,-0.5621687960694202,-0.9628793301639598,-0.5536765169733653,-0.004969005479044074,-0.63486922226134
0.36133335628703916,0.7936281236279861,1.229837833954962,0.0,-1.1258325190135576,0.41993143435805813,0.21142608733603713,0.6702358324417015,0.5761574975478341,0.8112544664601725,0.13607091501762084,1.9546337418173767,1.8007283445028013,-0.3461253992265077,-0.5621687960694202,-0.9628793301639598,-0.5536765169733653,-0.004969005479044074,-0.63486922226134
0.5057833355563643,0.41645336202392963,0.9773077601269371,0.0,1.367731015234751,0.08755971795741942,0.11158359357509122,1.0397609078839865,0.5514661077417977,0.5964592921369739,-0.06783071463739246,1.9793541591997874,1.7304038206172645,-0.33204690354446315,-0.5621687960694202,-0.9628793301639598,-0.5536765169733653,-0.004969005479044074,-0.63486922226134
0.6502333148256896,0.41645336202392963,0.9027906891612903,0.0,1.3331941241786804,0.018452727418672748,0.15065239548154832,1.1181450147959864,0.6131945822568886,0.4515372468104786,-0.04318326489887438,2.0947161069843707,1.2651800472206363,-0.38836088627264137,-0.5621687960694202,-0.9628793301639598,-0.5536765169733653,-0.004969005479044074,-0.63486922226134
0.7946832940950148,0.7936281236279861,1.279515881265393,0.0,-1.1465546536472,0.373860107332227,0.3677012949618655,0.7635502454321775,0.6625773618689614,0.7827876361281823,0.28619629069768554,2.102956246111841,1.0704352118453035,-0.49890314866499125,-0.5621687960694202,-0.9628793301639598,-0.5536765169733653,-0.004969005479044074,-0.63486922226134
0.93913327336434,1.9251524084401554,2.0992036618875067,0.0,-0.4143725632585,1.3578120202410486,0.5326584585669066,-0.016558247168201923,0.8601084803172525,1.7247809307504023,0.9696028516293235,-1.2095796831311896,0.8865095339908228,-0.530710120391092,-0.5621687960694202,-0.9628793301639598,-0.5536765169733653,-0.004969005479044074,-0.63486922226134
1.0835832526336653,3.164440910853484,2.47178901671574,0.0,0.041514398681634014,1.9139587536242957,0.9754382135067536,-0.37861816957124883,1.1193680732806346,2.3717543473865423,1.6306026400713995,2.0947161069843707,1.162398050772544,-0.46136049351287245,-0.5621687960694202,-0.9628793301639598,-0.5536765169733653,-0.004969005479044074,-0.63486922226134
1.2280332319029905,2.733384040448848,2.343454061163793,0.0,-0.19333646049964714,1.637530791469309,0.8365269178393506,-0.22558253226686817,1.0329482089595072,2.0042734467372147,1.51856877762359,2.0864759678569005,1.0812543693661554,-0.5135030701130375,-0.5621687960694202,-0.9628793301639598,-0.5536765169733653,-0.004969005479044074,-0.63486922226134
1.3724832111723158,1.3863313204343606,0.9897272719545449,0.0,-1.0360366022677736,0.5581454154355515,0.3546783609930465,0.5731888429316064,0.6749230567719796,0.7517329121296475,0.6917588727587559,2.0452752722195493,0.8756903764699709,-0.7085163065976547,-0.5621687960694202,-0.9628793301639598,-0.5536765169733653,-0.004969005479044074,-0.63486922226134
1.5169331904416408,-0.2301319435830243,-0.4509361000479578,0.0,0.8773071622385464,-0.5179491515249324,-0.2791044254894797,1.9467770021514132,0.04529261671805165,-0.21613931915801798,-0.3479153707569162,1.9711140200723172,0.8432329039074155,-0.8352227677360559,-0.5621687960694202,-0.9628793301639598,-0.5536765169733653,-0.004969005479044074,-0.63486922226134
1.661383169710966,-0.5534245963865013,-0.6662076383931593,0.0,-0.4972611017930698,-0.9128462403177704,-0.4831303910009779,2.3928198962458884,-0.34976962017853064,-0.4257587061481274,-0.9506575507261313,1.9711140200723172,0.7025838561363419,-0.8910153246982324,-0.5621687960694202,-0.9628793301639598,-0.5536765169733653,-0.004969005479044074,-0.63486922226134
-1.6609663534835137,-0.12236772598186531,0.025145186677007162,0.0,1.13288015605347,-0.3336638434216079,-0.15755704178050212,1.6817640692584614,0.19344095555427,-0.10744778516314644,-0.35911875700169715,1.9793541591997874,0.578163544646546,-0.9374222178723793,-0.5621687960694202,-0.9628793301639598,-0.44014571318400725,0.49497706191250945,-0.63486922226134
-1.5165163742141885,-0.014603508380706317,-0.12388895525428621,0.0,1.1950465599543973,-0.2546844256630403,-0.10980628389483232,1.6556360336211282,0.35393498929350653,-0.09968410416351277,-0.32326792101839813,1.929913324434966,0.6430784897716568,-0.9661006350024701,-0.5621687960694202,-0.9628793301639598,-0.44014571318400725,0.49497706191250945,-0.63486922226134
-1.3720663949448633,-0.2840140523836038,-0.3557198427029648,0.0,0.8358628929712615,-0.6199642327964155,-0.3311961613647559,2.211789935044365,0.11936678613616082,-0.2911882354878102,-0.6369627358722647,1.8804724896701448,0.7566796437406009,-0.9734005957264932,-0.5621687960694202,-0.9628793301639598,-0.44014571318400725,0.49497706191250945,-0.63486922226134
-1.2276164156755383,-0.6611888139876603,-0.7655637330140216,0.0,-1.236350570392984,-1.0938407393478213,-1.5553519544337449,2.3928198962458884,-1.8312530085407142,-0.5939717944735238,-1.0402846406843789,1.8722323505426746,0.7837275375427305,-0.9770505760885048,-0.5621687960694202,-0.9628793301639598,-0.44014571318400725,0.49497706191250945,-0.63486922226134
-1.083166436406213,-1.1461277931928757,-1.0056742950144386,0.0,-1.2916095960826972,-1.3176157563304296,-0.5959958187307428,2.3928198962458884,-0.6090292131419127,-0.7311301588003855,-1.3270913285507713,1.7980710983954424,0.9784723729180632,-0.9801791306845147,-0.5621687960694202,-0.9628793301639598,-0.44014571318400725,0.49497706191250945,-0.63486922226134
-0.9387164571368878,-0.7689530315888192,-0.9394368986005306,0.0,-1.2985169742939113,-1.3340698016967978,-0.5569270168242857,2.3928198962458884,-0.46088087430569435,-0.6767843918029497,-1.3046845560612093,1.814551376650383,0.92978616407423,-0.9843505368125278,-0.5621687960694202,-0.9628793301639598,-0.44014571318400725,0.49497706191250945,-0.63486922226134
-0.7942664778675625,-0.6611888139876603,-0.6082499165309897,0.0,-1.2432579486041981,-1.1037131665676423,-0.4440615890945208,2.3928198962458884,-0.1275471119242031,-0.5008076224779197,-1.0963015719082836,1.855752072287734,0.816185010105286,-0.9838291110465263,-0.5621687960694202,-0.9628793301639598,-0.44014571318400725,0.49497706191250945,-0.63486922226134
-0.6498164985982373,-0.2840140523836038,0.07068339671156904,0.0,0.856585027604904,-0.5804745239171317,-0.21398975564538458,2.1781967463677936,0.27986081987539735,-0.1436782964947703,-0.5114848099307181,1.8227915157778531,0.9351957428346559,-0.9634935061724619,-0.5621687960694202,-0.9628793301639598,-0.44014571318400725,0.49497706191250945,-0.63486922226134
-0.5053665193289121,1.7096239732378375,2.1240426855427224,0.0,-0.6837603134958519,1.0846748671593356,0.6455238862966716,0.34923425175446404,0.7366515312870706,1.2511963897727476,0.9494367563887178,1.896952767925085,0.8270041676261377,-0.9249079994883397,-0.5621687960694202,-0.9628793301639598,-0.44014571318400725,0.49497706191250945,-0.63486922226134
-0.3609165400595869,-1.1461277931928757,1.9501695199562132,0.0,-0.324576646512716,1.4696995287323529,-1.5553519544337449,-0.1360006957960112,-1.8312530085407142,1.6600835890867882,1.3706840791924815,2.0535154113470195,0.4537432331567501,-0.9118723553382985,-0.5621687960694202,-0.9628793301639598,-0.44014571318400725,0.49497706191250945,-0.63486922226134
-0.21646656079026166,0.9552744500297246,1.1429012511617076,0.0,-0.9531480637332038,0.6963593965130448,0.12460652754391026,0.4052228995487496,0.5020833281297249,0.7646723804623704,0.5842063648088588,-0.970615648434553,-0.33064568710500664,-0.9624506546404585,-0.5621687960694202,-0.9628793301639598,-0.44014571318400725,0.49497706191250945,-0.63486922226134
-0.07201658152093647,0.6858639060268271,0.7827354081610819,0.0,-1.1189251408023435,0.4298038615778791,0.25049488924249425,0.6179797611670349,0.761342921093107,0.4696525024762905,0.42735895738192553,-0.8799741180323805,-0.5091617861990616,-0.9822648337485212,-0.5621687960694202,-0.9628793301639598,-0.44014571318400725,0.49497706191250945,-0.63486922226134
0.07243339774838875,0.36257125322335015,0.546764683436534,0.0,-1.2156284357593417,0.2619725988409229,-0.06639650399876888,0.8643298114618916,0.3909720740025611,0.31179098881707235,-0.03870191040096199,-0.8222931441400889,-0.6119437826471539,-0.9932147748345559,-0.5621687960694202,-0.9628793301639598,-0.44014571318400725,0.49497706191250945,-0.63486922226134
0.21688337701771396,0.5780996884256682,0.73719719812652,0.0,-1.1603694100696285,0.36069687103913245,0.007400121824538966,0.7635502454321775,0.4280091587116157,0.4567130341435677,0.015074343573986565,-0.7316516137379164,-0.7201353578556721,-0.9765291503225031,-0.5621687960694202,-0.9628793301639598,-0.44014571318400725,0.49497706191250945,-0.63486922226134
0.36133335628703916,0.6858639060268271,0.882091502781944,0.0,-1.0360366022677736,0.5647270335820987,0.020423055793357996,0.5433282307746541,0.5144290230327431,0.6301019098020533,0.18984716899256937,-0.7151713354829761,-0.6552204127305612,-0.9123937811043001,-0.5621687960694202,-0.9628793301639598,-0.44014571318400725,0.49497706191250945,-0.63486922226134
0.5057833355563643,0.7936281236279861,1.1553207629893152,0.0,-0.9393333073107756,0.7095226328061395,0.13762946151272928,0.44254866474494003,0.5514661077417977,0.837133403125618,0.36461999441115217,-0.7563720311203271,-0.5848958888450243,-0.9014438400182654,-0.5621687960694202,-0.9628793301639598,-0.44014571318400725,0.49497706191250945,-0.63486922226134
0.6502333148256896,0.7397460148274067,0.9731679228510678,0.0,-1.0429439804789877,0.5482729882157306,0.08553772563745315,0.5619911133727493,0.4773919383236885,0.6223382288024195,0.3041217086893351,-0.7481318919928569,-0.5740767313241726,-0.8910153246982324,-0.5621687960694202,-0.9628793301639598,-0.44014571318400725,0.49497706191250945,-0.63486922226134
0.7946832940950148,0.5242175796250886,0.8282736181956437,0.0,-1.1120177625911294,0.4429670978709737,-0.036009658071524474,0.7560850923929394,0.4650462434206703,0.5007072264748252,0.03972179331250465,-0.6657305007181546,-0.7309545153765239,-0.9134366326363034,-0.5621687960694202,-0.9628793301639598,-0.44014571318400725,0.49497706191250945,-0.63486922226134
0.93913327336434,1.3863313204343606,1.8052752153007892,0.0,-0.5870570185388538,1.2195980391635552,0.2070851093464308,0.0319652475868456,0.8354170905112162,1.2770753264381933,0.9718435288782796,-0.8140530050126187,-0.44424684107395074,-0.8675511652281581,-0.5621687960694202,-0.9628793301639598,-0.44014571318400725,0.49497706191250945,-0.63486922226134
1.0835832526336653,1.2785671028332015,1.867372774438828,0.0,-0.6630381788622095,1.1175829578920722,0.1897211973880054,0.06555843626341697,0.7860343108991433,1.114038025445886,1.056989264338615,-0.8717339789049102,-0.23868284817776622,-0.7982015383499387,-0.5621687960694202,-0.9628793301639598,-0.44014571318400725,0.49497706191250945,-0.63486922226134
1.2280332319029905,3.0027945844517454,2.47178901671574,0.0,0.46286446956569727,2.315437460563681,0.7887761599536809,-0.669759138101534,1.0946766834745982,2.486915615547775,2.0406465766303823,-0.9953360658169637,0.1453972438124733,-0.6923521078516036,-0.5621687960694202,-0.9628793301639598,-0.44014571318400725,0.49497706191250945,-0.63486922226134
1.3724832111723158,1.7096239732378375,2.169580895577284,0.0,-0.46272421073699904,1.2919958387755757,0.5022716126396621,-0.19198934359029682,0.8354170905112162,1.3573000301010747,1.4580704919017728,-1.0612571788367255,0.2968654491043987,-0.6772307606375557,-0.5621687960694202,-0.9628793301639598,-0.44014571318400725,0.49497706191250945,-0.63486922226134
1.5169331904416408,1.1708028852320427,1.6976394461281885,0.0,-0.9324259290995613,0.7259766781725077,0.41111107485792897,0.13274481361655968,0.7119601414810343,0.7931392107943606,1.153338386043731,-1.151898709238898,0.6106210172091014,-0.6214382036753792,-0.5621687960694202,-0.9628793301639598,-0.44014571318400725,0.49497706191250945,-0.63486922226134
1.661383169710966,2.302327170044212,2.47178901671574,0.0,-0.3452987811463585,1.4466638652194372,0.6151370403694271,-0.23304768530610626,0.6502316669659433,1.6704351637529664,1.5252908093704587,2.0947161069843707,0.9081478490325264,-0.6104882625893445,-0.5621687960694202,-0.9628793301639598,-0.44014571318400725,0.49497706191250945,-0.63486922226134
-1.6609663534835137,0.6858639060268271,0.8531126418508592,0.0,1.4229900409244645,0.18957479922890258,0.15065239548154832,0.5955843020493207,0.3909720740025611,0.32990624448288425,0.6917588727587559,2.0782358287294302,0.8810999552303969,-0.6600237103595012,-0.5621687960694202,-0.9628793301639598,-0.3266149093946491,0.9949231293040629,1.5751275458559806
-1.5165163742141885,-0.014603508380706317,0.5053663106778414,0.0,1.2710277202777531,-0.10988882643899964,-0.08376041595719426,0.9987025661681771,0.19344095555427,0.12028685749277486,0.3758233806559331,2.0452752722195493,0.870280797709545,-0.7079948808316531,-0.5621687960694202,-0.9628793301639598,-0.3266149093946491,0.9949231293040629,1.5751275458559806
-1.3720663949448633,-0.1762498347824448,0.45568826336741025,0.0,1.0983432649973992,-0.40935245210690185,-0.3268551833751495,1.3906231007281762,0.008255532008997056,-0.13332672182859204,0.14951497851135795,2.0205548548371386,0.870280797709545,-0.7523160709417934,-0.5621687960694202,-0.9628793301639598,-0.3266149093946491,0.9949231293040629,1.5751275458559806
-1.2276164156755383,-0.12236772598186531,0.4060102160569791,0.0,1.0983432649973992,-0.40606164303362824,-1.5553519544337449,1.4018208302870334,-1.8312530085407142,-0.09450831683042364,0.04420314781041704,1.9381534635624362,1.0650256330848777,-0.776823081943871,-0.5621687960694202,-0.9628793301639598,-0.3266149093946491,0.9949231293040629,1.5751275458559806
-1.083166436406213,-1.1461277931928757,0.3025142841602476,0.0,1.181231803531969,-0.2810108982492295,-0.21398975564538458,1.2263897338649385,0.020601226912015252,-0.011695719500997712,0.035240438814592275,1.8722323505426746,1.2597704684602105,-0.7804730623058825,-0.5621687960694202,-0.9628793301639598,-0.3266149093946491,0.9949231293040629,1.5751275458559806
-0.9387164571368878,-0.5534245963865013,-0.39711821546165743,0.0,-0.4972611017930698,-0.9260094766108651,-0.41801572115688274,2.301371771515222,-0.20162128134231228,-0.368825045484147,-0.35239672525482857,1.9793541591997874,0.8540520614282673,-0.8190585689900046,-0.5621687960694202,-0.9628793301639598,-0.3266149093946491,0.9949231293040629,1.5751275458559806
-0.7942664778675625,-0.3917782699847628,0.10794193219439237,0.0,-0.47653896715942734,-0.8569024860721184,-0.45708452306333985,2.2491157002405555,-0.2633497558574032,-0.38435240748341437,-0.31654588927152955,1.8887126287976148,1.0650256330848777,-0.839394173864069,-0.5621687960694202,-0.9628793301639598,-0.3266149093946491,0.9949231293040629,1.5751275458559806
-0.6498164985982373,-0.2301319435830243,0.1576199795048235,0.0,1.0776211303637568,-0.4488421609861857,-0.08376041595719426,1.5847170797483663,-0.05347294250609392,-0.019459400500631392,-0.0812747781311296,1.814551376650383,1.3030470985436178,-0.8305299358420409,-0.5621687960694202,-0.9628793301639598,-0.3266149093946491,0.9949231293040629,1.5751275458559806
-0.5053665193289121,0.6858639060268271,1.0849435292995377,0.0,-1.1051103843799153,0.449548716017521,0.424134008826748,0.49107215949998756,0.18109526065125178,0.6766839957998553,0.48337588860583025,1.8310316549053234,1.28681836226234,-0.8268799554800295,-0.5621687960694202,-0.9628793301639598,-0.3266149093946491,0.9949231293040629,1.5751275458559806
-0.3609165400595869,1.2785671028332015,1.3830118131621245,0.0,-0.8771669034098482,0.8115377140776227,0.5934321504213954,0.09915162493998833,0.4650462434206703,0.9328854687877668,0.9740842061272359,2.0864759678569005,0.6430784897716568,-0.7882944487959073,-0.5621687960694202,-0.9628793301639598,-0.3266149093946491,0.9949231293040629,1.5751275458559806
-0.21646656079026166,1.0091565588303042,1.5444654669210258,0.0,-1.0291292240565595,0.5745994608019197,0.39808814088910993,0.2447221092051309,0.5514661077417977,0.6482171654678651,1.0950807775708702,-1.0365367614543148,0.18326429513545464,-0.7356304464297406,-0.5621687960694202,-0.9628793301639598,-0.3266149093946491,0.9949231293040629,1.5751275458559806
-0.07201658152093647,1.547977646836099,1.9377500081286054,0.0,-0.8080931212977066,0.9135527953491058,0.5977731284110017,0.01703494150836944,0.94652834463838,0.9406491497874004,1.3594806929477006,-0.7728523093752676,-0.3035977933028771,-0.7012163458736317,-0.5621687960694202,-0.9628793301639598,-0.3266149093946491,0.9949231293040629,1.5751275458559806
0.07243339774838875,1.224684994032622,1.5610248160245028,0.0,-0.9531480637332038,0.6930685874397712,0.35033738300344014,0.26711756832284517,0.9835654293474345,0.6792718894663999,0.9203079521522873,-0.5421284138061013,-0.7580024091786535,-0.7971586868179353,-0.5621687960694202,-0.9628793301639598,-0.3266149093946491,0.9949231293040629,1.5751275458559806
0.21688337701771396,0.7397460148274067,1.0518248310925837,0.0,-1.0705734933238444,0.5022016611898994,-0.02298672410270544,0.6851661385201777,0.5267747179357612,0.47482828980937963,0.27947425895081696,-0.4597270225313991,-0.8932418781893011,-0.8258371039480261,-0.5621687960694202,-0.9628793301639598,-0.3266149093946491,0.9949231293040629,1.5751275458559806
0.36133335628703916,0.25480703562219115,0.5509045207124033,0.0,1.3539162588123228,0.057942436297956555,-0.1749209537389275,1.0621563670017007,0.255169430069361,0.18498419915638886,-0.2829357305371867,-0.5750889703159822,-0.7039066215743943,-0.7877730230299056,-0.5621687960694202,-0.9628793301639598,-0.3266149093946491,0.9949231293040629,1.5751275458559806
0.5057833355563643,0.25480703562219115,0.6875191508160888,0.0,1.3953605280796078,0.13363104498325054,-0.17057997574932113,0.9165858827365582,0.4280091587116157,0.29885152048434954,-0.06559003738843627,-0.5421284138061013,-0.7688215666995052,-0.8060229248399634,-0.5621687960694202,-0.9628793301639598,-0.3266149093946491,0.9949231293040629,1.5751275458559806
0.6502333148256896,0.5780996884256682,0.9607484110234601,0.0,-1.2156284357593417,0.26526340791419656,-0.0881013939468006,0.7486199393537013,0.5267747179357612,0.35578518114832985,0.2279386822248246,-0.6080495268258631,-0.6876778852931166,-0.8143657370959898,-0.5621687960694202,-0.9628793301639598,-0.3266149093946491,0.9949231293040629,1.5751275458559806
0.7946832940950148,0.47033547082450916,1.0435451565408453,0.0,-1.187998922914485,0.308043925866754,-0.04469161405073716,0.6441077968043682,0.5391204128387794,0.48000407714246873,0.24138274571856175,-0.6822107789730951,-0.5416192587616171,-0.7898587260939123,-0.5621687960694202,-0.9628793301639598,-0.3266149093946491,0.9949231293040629,1.5751275458559806
0.93913327336434,1.0091565588303042,1.6521012360936265,0.0,-0.8495373905649916,0.8444458048103591,0.298245647128164,0.10288420145960737,0.823071395608198,0.9380612561208559,0.9382333701439368,-0.7316516137379164,-0.368512738427988,-0.7012163458736317,-0.5621687960694202,-0.9628793301639598,-0.3266149093946491,0.9949231293040629,1.5751275458559806
1.0835832526336653,1.6018597556366785,2.215119105611846,0.0,-0.5663348839052114,1.2492153208230181,0.5152945466084812,-0.16959388447258258,1.0329482089595072,1.3081300504367281,1.4244603331674301,-0.7563720311203271,-0.2927786357820253,-0.667845096849526,-0.5621687960694202,-0.9628793301639598,-0.3266149093946491,0.9949231293040629,1.5751275458559806
1.2280332319029905,1.6018597556366785,2.2233987801635844,0.0,-0.593964396750068,1.2097256119437343,0.5239765025876939,-0.18452419055105873,0.9835654293474345,1.2900147947709162,1.614917899328706,-0.7646121702477974,-0.20081579685478484,-0.6063168564613313,-0.5621687960694202,-0.9628793301639598,-0.3266149093946491,0.9949231293040629,1.5751275458559806
1.3724832111723158,1.6018597556366785,2.2647971529222772,0.0,-0.6561308006509953,1.1208737669653457,0.5413404145461193,-0.1546635783941064,0.9588740395413982,1.1476806431109654,2.0384058993814262,-0.7975727267576782,-0.05475717032328532,-0.5228887339010672,-0.5621687960694202,-0.9628793301639598,-0.3266149093946491,0.9949231293040629,1.5751275458559806
1.5169331904416408,0.9552744500297246,1.532045955093418,0.0,-1.0153144676341312,0.600925933388109,0.24181293326328154,0.15140769621465489,0.761342921093107,0.8578365524579745,1.4513484601549043,-0.8552537006499699,0.04261524736438103,-0.5322743976890969,-0.5621687960694202,-0.9628793301639598,-0.3266149093946491,0.9949231293040629,1.5751275458559806
1.661383169710966,0.6319817972262476,1.4244101859208171,0.0,-1.1672767882808426,0.34095201659949054,0.05949185769981509,0.3305713691563688,0.6008488873538704,0.4825919708090133,1.2541688622467597,-0.8470135615224996,0.08048229868736238,-0.496296019834983,-0.5621687960694202,-0.9628793301639598,-0.3266149093946491,0.9949231293040629,1.5751275458559806
-1.6609663534835137,0.7936281236279861,1.9046313099216514,0.0,-1.1603694100696285,0.3508244438193115,0.13762946151272928,0.3193736395975117,0.5885031924508523,0.5032951201413698,1.2519281849978035,-0.9129346745422614,0.31309418538567646,-0.4102607684447107,-0.5621687960694202,-0.9628793301639598,-0.213084105605291,1.4948691966956165,1.5751275458559806
